term_id,langs,country,term,type,code_lang
73-B,Portuguese,"Maputo,Maputo,Mozambique",fraude do aquecimento global,Conspiracy Theories,pt
74-B,Portuguese,"Brasilia,Federal District,Brazil",fraude da mudança climática,Conspiracy Theories,pt
74-B,Portuguese,"Lisbon,Lisbon,Portugal",fraude da mudança climática,Conspiracy Theories,pt
74-B,Portuguese,"Luanda,Luanda Province,Angola",fraude da mudança climática,Conspiracy Theories,pt
74-B,Portuguese,"Maputo,Maputo,Mozambique",fraude da mudança climática,Conspiracy Theories,pt
77-B,Portuguese,"Brasilia,Federal District,Brazil",vacinas causam autismo,Conspiracy Theories,pt
77-B,Portuguese,"Lisbon,Lisbon,Portugal",vacinas causam autismo,Conspiracy Theories,pt
77-B,Portuguese,"Luanda,Luanda Province,Angola",vacinas causam autismo,Conspiracy Theories,pt
77-B,Portuguese,"Maputo,Maputo,Mozambique",vacinas causam autismo,Conspiracy Theories,pt
79-B,Portuguese,"Brasilia,Federal District,Brazil",terra plana,Conspiracy Theories,pt
79-B,Portuguese,"Lisbon,Lisbon,Portugal",terra plana,Conspiracy Theories,pt
79-B,Portuguese,"Luanda,Luanda Province,Angola",terra plana,Conspiracy Theories,pt
79-B,Portuguese,"Maputo,Maputo,Mozambique",terra plana,Conspiracy Theories,pt
80-B,Portuguese,"Brasilia,Federal District,Brazil",fraude da ida do homem à lua,Conspiracy Theories,pt
80-B,Portuguese,"Lisbon,Lisbon,Portugal",fraude da ida do homem à lua,Conspiracy Theories,pt
80-B,Portuguese,"Luanda,Luanda Province,Angola",fraude da ida do homem à lua,Conspiracy Theories,pt
80-B,Portuguese,"Maputo,Maputo,Mozambique",fraude da ida do homem à lua,Conspiracy Theories,pt
5,Russian,"Moscow,Moscow,Russia",?????,Canonical Scientific Issues,ru
5,Russian,"Nur-Sultan,Kazakhstan",?????,Canonical Scientific Issues,ru
6,Russian,"Moscow,Moscow,Russia",??????????,Canonical Scientific Issues,ru
6,Russian,"Nur-Sultan,Kazakhstan",??????????,Canonical Scientific Issues,ru
8,Russian,"Moscow,Moscow,Russia",???????????,Canonical Scientific Issues,ru
8,Russian,"Nur-Sultan,Kazakhstan",???????????,Canonical Scientific Issues,ru
12,Russian,"Moscow,Moscow,Russia",?????,Canonical Scientific Issues,ru
12,Russian,"Nur-Sultan,Kazakhstan",?????,Canonical Scientific Issues,ru
13,Russian,"Moscow,Moscow,Russia",?????????????,Canonical Scientific Issues,ru
13,Russian,"Nur-Sultan,Kazakhstan",?????????????,Canonical Scientific Issues,ru
16,Russian,"Moscow,Moscow,Russia",???????,Canonical Scientific Issues,ru
16,Russian,"Nur-Sultan,Kazakhstan",???????,Canonical Scientific Issues,ru
20,Russian,"Moscow,Moscow,Russia",????,Canonical Scientific Issues,ru
20,Russian,"Nur-Sultan,Kazakhstan",????,Canonical Scientific Issues,ru
28,Russian,"Moscow,Moscow,Russia",???????,Canonical Scientific Issues,ru
28,Russian,"Nur-Sultan,Kazakhstan",???????,Canonical Scientific Issues,ru
29,Russian,"Moscow,Moscow,Russia",???,Canonical Scientific Issues,ru
29,Russian,"Nur-Sultan,Kazakhstan",???,Canonical Scientific Issues,ru
35,Russian,"Moscow,Moscow,Russia",????????? ???????,Canonical Scientific Issues,ru
35,Russian,"Nur-Sultan,Kazakhstan",????????? ???????,Canonical Scientific Issues,ru
38,Russian,"Moscow,Moscow,Russia",????????,Canonical Scientific Issues,ru
38,Russian,"Nur-Sultan,Kazakhstan",????????,Canonical Scientific Issues,ru
53,Russian,"Moscow,Moscow,Russia",????????????? ???????,Socio-Scientific Isuues,ru
53,Russian,"Nur-Sultan,Kazakhstan",????????????? ???????,Socio-Scientific Isuues,ru
54,Russian,"Moscow,Moscow,Russia",????????????????? ????????????,Socio-Scientific Isuues,ru
54,Russian,"Nur-Sultan,Kazakhstan",????????????????? ????????????,Socio-Scientific Isuues,ru
56,Russian,"Moscow,Moscow,Russia",???????,Socio-Scientific Isuues,ru
56,Russian,"Nur-Sultan,Kazakhstan",???????,Socio-Scientific Isuues,ru
58,Russian,"Moscow,Moscow,Russia",?????????????? ???????,Socio-Scientific Isuues,ru
58,Russian,"Nur-Sultan,Kazakhstan",?????????????? ???????,Socio-Scientific Isuues,ru
59,Russian,"Moscow,Moscow,Russia",?????????? ??????????,Socio-Scientific Isuues,ru
59,Russian,"Nur-Sultan,Kazakhstan",?????????? ??????????,Socio-Scientific Isuues,ru
65,Russian,"Moscow,Moscow,Russia",??????????? ?????,Socio-Scientific Isuues,ru
65,Russian,"Nur-Sultan,Kazakhstan",??????????? ?????,Socio-Scientific Isuues,ru
66,Russian,"Moscow,Moscow,Russia",?????????? ????,Socio-Scientific Isuues,ru
66,Russian,"Nur-Sultan,Kazakhstan",?????????? ????,Socio-Scientific Isuues,ru
68,Russian,"Moscow,Moscow,Russia",????????,Socio-Scientific Isuues,ru
68,Russian,"Nur-Sultan,Kazakhstan",????????,Socio-Scientific Isuues,ru
70,Russian,"Moscow,Moscow,Russia",??????????,Socio-Scientific Isuues,ru
70,Russian,"Nur-Sultan,Kazakhstan",??????????,Socio-Scientific Isuues,ru
71,Russian,"Moscow,Moscow,Russia",??????,Socio-Scientific Isuues,ru
71,Russian,"Nur-Sultan,Kazakhstan",??????,Socio-Scientific Isuues,ru
39,Russian,"Moscow,Moscow,Russia",???,Novel Science and Technology Issues,ru
39,Russian,"Nur-Sultan,Kazakhstan",???,Novel Science and Technology Issues,ru
42,Russian,"Moscow,Moscow,Russia",????,Novel Science and Technology Issues,ru
42,Russian,"Nur-Sultan,Kazakhstan",????,Novel Science and Technology Issues,ru
43,Russian,"Moscow,Moscow,Russia",?????,Novel Science and Technology Issues,ru
43,Russian,"Nur-Sultan,Kazakhstan",?????,Novel Science and Technology Issues,ru
44,Russian,"Moscow,Moscow,Russia",????,Novel Science and Technology Issues,ru
44,Russian,"Nur-Sultan,Kazakhstan",????,Novel Science and Technology Issues,ru
45,Russian,"Moscow,Moscow,Russia",?????????,Novel Science and Technology Issues,ru
45,Russian,"Nur-Sultan,Kazakhstan",?????????,Novel Science and Technology Issues,ru
46,Russian,"Moscow,Moscow,Russia",??????,Novel Science and Technology Issues,ru
46,Russian,"Nur-Sultan,Kazakhstan",??????,Novel Science and Technology Issues,ru
48,Russian,"Moscow,Moscow,Russia",???????????? ?????,Novel Science and Technology Issues,ru
48,Russian,"Nur-Sultan,Kazakhstan",???????????? ?????,Novel Science and Technology Issues,ru
49,Russian,"Moscow,Moscow,Russia",?????? ????,Novel Science and Technology Issues,ru
49,Russian,"Nur-Sultan,Kazakhstan",?????? ????,Novel Science and Technology Issues,ru
52,Russian,"Moscow,Moscow,Russia",???????,Novel Science and Technology Issues,ru
52,Russian,"Nur-Sultan,Kazakhstan",???????,Novel Science and Technology Issues,ru
87,Russian,"Moscow,Moscow,Russia",??????????? ??????????,Novel Science and Technology Issues,ru
87,Russian,"Nur-Sultan,Kazakhstan",??????????? ??????????,Novel Science and Technology Issues,ru
73-B,Russian,"Moscow,Moscow,Russia",?????????? ?????????? ??? ???,Conspiracy Theories,ru
73-B,Russian,"Nur-Sultan,Kazakhstan",?????????? ?????????? ??? ???,Conspiracy Theories,ru
74-B,Russian,"Moscow,Moscow,Russia",????????? ??????? ??? ???,Conspiracy Theories,ru
74-B,Russian,"Nur-Sultan,Kazakhstan",????????? ??????? ??? ???,Conspiracy Theories,ru
77-B,Russian,"Moscow,Moscow,Russia",??????? ???????? ??????,Conspiracy Theories,ru
77-B,Russian,"Nur-Sultan,Kazakhstan",??????? ???????? ??????,Conspiracy Theories,ru
79-B,Russian,"Moscow,Moscow,Russia",??????? ?????,Conspiracy Theories,ru
79-B,Russian,"Nur-Sultan,Kazakhstan",??????? ?????,Conspiracy Theories,ru
80-B,Russian,"Moscow,Moscow,Russia",?????????? ?? ???? ?? ????,Conspiracy Theories,ru
80-B,Russian,"Nur-Sultan,Kazakhstan",?????????? ?? ???? ?? ????,Conspiracy Theories,ru
5,Spanish,"Madrid,Community of Madrid,Spain",Medio ambiente,Canonical Scientific Issues,es
5,Spanish,"Mexico City,Mexico City,Mexico",Medio ambiente,Canonical Scientific Issues,es
5,Spanish,"San Jose,San Jose Province,Costa Rica",Medio ambiente,Canonical Scientific Issues,es
6,Spanish,"Madrid,Community of Madrid,Spain",Ecosistema,Canonical Scientific Issues,es
6,Spanish,"Mexico City,Mexico City,Mexico",Ecosistema,Canonical Scientific Issues,es
6,Spanish,"San Jose,San Jose Province,Costa Rica",Ecosistema,Canonical Scientific Issues,es
8,Spanish,"Madrid,Community of Madrid,Spain",Contaminación,Canonical Scientific Issues,es
8,Spanish,"Mexico City,Mexico City,Mexico",Contaminación,Canonical Scientific Issues,es
8,Spanish,"San Jose,San Jose Province,Costa Rica",Contaminación,Canonical Scientific Issues,es
12,Spanish,"Madrid,Community of Madrid,Spain",Fungi,Canonical Scientific Issues,es
12,Spanish,"Mexico City,Mexico City,Mexico",Fungi,Canonical Scientific Issues,es
12,Spanish,"San Jose,San Jose Province,Costa Rica",Fungi,Canonical Scientific Issues,es
13,Spanish,"Madrid,Community of Madrid,Spain",Mammalia,Canonical Scientific Issues,es
13,Spanish,"Mexico City,Mexico City,Mexico",Mammalia,Canonical Scientific Issues,es
13,Spanish,"San Jose,San Jose Province,Costa Rica",Mammalia,Canonical Scientific Issues,es
16,Spanish,"Madrid,Community of Madrid,Spain",Disolución,Canonical Scientific Issues,es
16,Spanish,"Mexico City,Mexico City,Mexico",Disolución,Canonical Scientific Issues,es
16,Spanish,"San Jose,San Jose Province,Costa Rica",Disolución,Canonical Scientific Issues,es
20,Spanish,"Madrid,Community of Madrid,Spain",Átomo,Canonical Scientific Issues,es
20,Spanish,"Mexico City,Mexico City,Mexico",Átomo,Canonical Scientific Issues,es
20,Spanish,"San Jose,San Jose Province,Costa Rica",Átomo,Canonical Scientific Issues,es
28,Spanish,"Madrid,Community of Madrid,Spain",Energía,Canonical Scientific Issues,es
28,Spanish,"Mexico City,Mexico City,Mexico",Energía,Canonical Scientific Issues,es
28,Spanish,"San Jose,San Jose Province,Costa Rica",Energía,Canonical Scientific Issues,es
29,Spanish,"Madrid,Community of Madrid,Spain",Peso,Canonical Scientific Issues,es
29,Spanish,"Mexico City,Mexico City,Mexico",Peso,Canonical Scientific Issues,es
29,Spanish,"San Jose,San Jose Province,Costa Rica",Peso,Canonical Scientific Issues,es
35,Spanish,"Madrid,Community of Madrid,Spain",Sistema solar,Canonical Scientific Issues,es
35,Spanish,"Mexico City,Mexico City,Mexico",Sistema solar,Canonical Scientific Issues,es
35,Spanish,"San Jose,San Jose Province,Costa Rica",Sistema solar,Canonical Scientific Issues,es
38,Spanish,"Madrid,Community of Madrid,Spain",Evolución biológica,Canonical Scientific Issues,es
38,Spanish,"Mexico City,Mexico City,Mexico",Evolución biológica,Canonical Scientific Issues,es
38,Spanish,"San Jose,San Jose Province,Costa Rica",Evolución biológica,Canonical Scientific Issues,es
53,Spanish,"Madrid,Community of Madrid,Spain",Malnutrición,Socio-Scientific Isuues,es
53,Spanish,"Mexico City,Mexico City,Mexico",Malnutrición,Socio-Scientific Isuues,es
53,Spanish,"San Jose,San Jose Province,Costa Rica",Malnutrición,Socio-Scientific Isuues,es
54,Spanish,"Madrid,Community of Madrid,Spain",Seguridad alimentaria,Socio-Scientific Isuues,es
54,Spanish,"Mexico City,Mexico City,Mexico",Seguridad alimentaria,Socio-Scientific Isuues,es
54,Spanish,"San Jose,San Jose Province,Costa Rica",Seguridad alimentaria,Socio-Scientific Isuues,es
56,Spanish,"Madrid,Community of Madrid,Spain",Caloría,Socio-Scientific Isuues,es
56,Spanish,"Mexico City,Mexico City,Mexico",Caloría,Socio-Scientific Isuues,es
56,Spanish,"San Jose,San Jose Province,Costa Rica",Caloría,Socio-Scientific Isuues,es
58,Spanish,"Madrid,Community of Madrid,Spain",Energía renovable,Socio-Scientific Isuues,es
58,Spanish,"Mexico City,Mexico City,Mexico",Energía renovable,Socio-Scientific Isuues,es
58,Spanish,"San Jose,San Jose Province,Costa Rica",Energía renovable,Socio-Scientific Isuues,es
59,Spanish,"Madrid,Community of Madrid,Spain",Calentamiento global,Socio-Scientific Isuues,es
59,Spanish,"Mexico City,Mexico City,Mexico",Calentamiento global,Socio-Scientific Isuues,es
59,Spanish,"San Jose,San Jose Province,Costa Rica",Calentamiento global,Socio-Scientific Isuues,es
65,Spanish,"Madrid,Community of Madrid,Spain",Contaminación del suelo,Socio-Scientific Isuues,es
65,Spanish,"Mexico City,Mexico City,Mexico",Contaminación del suelo,Socio-Scientific Isuues,es
65,Spanish,"San Jose,San Jose Province,Costa Rica",Contaminación del suelo,Socio-Scientific Isuues,es
66,Spanish,"Madrid,Community of Madrid,Spain",Gas de efecto invernadero,Socio-Scientific Isuues,es
66,Spanish,"Mexico City,Mexico City,Mexico",Gas de efecto invernadero,Socio-Scientific Isuues,es
66,Spanish,"San Jose,San Jose Province,Costa Rica",Gas de efecto invernadero,Socio-Scientific Isuues,es
68,Spanish,"Madrid,Community of Madrid,Spain",Infección,Socio-Scientific Isuues,es
68,Spanish,"Mexico City,Mexico City,Mexico",Infección,Socio-Scientific Isuues,es
68,Spanish,"San Jose,San Jose Province,Costa Rica",Infección,Socio-Scientific Isuues,es
70,Spanish,"Madrid,Community of Madrid,Spain",Inundación,Socio-Scientific Isuues,es
70,Spanish,"Mexico City,Mexico City,Mexico",Inundación,Socio-Scientific Isuues,es
70,Spanish,"San Jose,San Jose Province,Costa Rica",Inundación,Socio-Scientific Isuues,es
71,Spanish,"Madrid,Community of Madrid,Spain",Sequía,Socio-Scientific Isuues,es
71,Spanish,"Mexico City,Mexico City,Mexico",Sequía,Socio-Scientific Isuues,es
71,Spanish,"San Jose,San Jose Province,Costa Rica",Sequía,Socio-Scientific Isuues,es
39,Spanish,"Madrid,Community of Madrid,Spain",PCR,Novel Science and Technology Issues,es
39,Spanish,"Mexico City,Mexico City,Mexico",PCR,Novel Science and Technology Issues,es
39,Spanish,"San Jose,San Jose Province,Costa Rica",PCR,Novel Science and Technology Issues,es
42,Spanish,"Madrid,Community of Madrid,Spain",mRNA,Novel Science and Technology Issues,es
42,Spanish,"Mexico City,Mexico City,Mexico",mRNA,Novel Science and Technology Issues,es
42,Spanish,"San Jose,San Jose Province,Costa Rica",mRNA,Novel Science and Technology Issues,es
43,Spanish,"Madrid,Community of Madrid,Spain",genoma,Novel Science and Technology Issues,es
43,Spanish,"Mexico City,Mexico City,Mexico",genoma,Novel Science and Technology Issues,es
43,Spanish,"San Jose,San Jose Province,Costa Rica",genoma,Novel Science and Technology Issues,es
44,Spanish,"Madrid,Community of Madrid,Spain",Marte,Novel Science and Technology Issues,es
44,Spanish,"Mexico City,Mexico City,Mexico",Marte,Novel Science and Technology Issues,es
44,Spanish,"San Jose,San Jose Province,Costa Rica",Marte,Novel Science and Technology Issues,es
45,Spanish,"Madrid,Community of Madrid,Spain",asteroides,Novel Science and Technology Issues,es
45,Spanish,"Mexico City,Mexico City,Mexico",asteroides,Novel Science and Technology Issues,es
45,Spanish,"San Jose,San Jose Province,Costa Rica",asteroides,Novel Science and Technology Issues,es
46,Spanish,"Madrid,Community of Madrid,Spain",CRISPR,Novel Science and Technology Issues,es
46,Spanish,"Mexico City,Mexico City,Mexico",CRISPR,Novel Science and Technology Issues,es
46,Spanish,"San Jose,San Jose Province,Costa Rica",CRISPR,Novel Science and Technology Issues,es
48,Spanish,"Madrid,Community of Madrid,Spain",plegamiento de proteínas,Novel Science and Technology Issues,es
48,Spanish,"Mexico City,Mexico City,Mexico",plegamiento de proteínas,Novel Science and Technology Issues,es
48,Spanish,"San Jose,San Jose Province,Costa Rica",plegamiento de proteínas,Novel Science and Technology Issues,es
49,Spanish,"Madrid,Community of Madrid,Spain",agujero negro,Novel Science and Technology Issues,es
49,Spanish,"Mexico City,Mexico City,Mexico",agujero negro,Novel Science and Technology Issues,es
49,Spanish,"San Jose,San Jose Province,Costa Rica",agujero negro,Novel Science and Technology Issues,es
52,Spanish,"Madrid,Community of Madrid,Spain",Mutaciones,Novel Science and Technology Issues,es
52,Spanish,"Mexico City,Mexico City,Mexico",Mutaciones,Novel Science and Technology Issues,es
52,Spanish,"San Jose,San Jose Province,Costa Rica",Mutaciones,Novel Science and Technology Issues,es
87,Spanish,"Madrid,Community of Madrid,Spain",Vehículo autónomo,Novel Science and Technology Issues,es
87,Spanish,"Mexico City,Mexico City,Mexico",Vehículo autónomo,Novel Science and Technology Issues,es
87,Spanish,"San Jose,San Jose Province,Costa Rica",Vehículo autónomo,Novel Science and Technology Issues,es
73-B,Spanish,"Madrid,Community of Madrid,Spain",El calentamiento global es mentira,Conspiracy Theories,es
73-B,Spanish,"Mexico City,Mexico City,Mexico",El calentamiento global es mentira,Conspiracy Theories,es
73-B,Spanish,"San Jose,San Jose Province,Costa Rica",El calentamiento global es mentira,Conspiracy Theories,es
74-B,Spanish,"Madrid,Community of Madrid,Spain",El cambio climático es mentira,Conspiracy Theories,es
74-B,Spanish,"Mexico City,Mexico City,Mexico",El cambio climático es mentira,Conspiracy Theories,es
74-B,Spanish,"San Jose,San Jose Province,Costa Rica",El cambio climático es mentira,Conspiracy Theories,es
77-B,Spanish,"Madrid,Community of Madrid,Spain",las vacunas causan autismo,Conspiracy Theories,es
77-B,Spanish,"Mexico City,Mexico City,Mexico",las vacunas causan autismo,Conspiracy Theories,es
77-B,Spanish,"San Jose,San Jose Province,Costa Rica",las vacunas causan autismo,Conspiracy Theories,es
79-B,Spanish,"Madrid,Community of Madrid,Spain",la Tierra es plana,Conspiracy Theories,es
79-B,Spanish,"Mexico City,Mexico City,Mexico",la Tierra es plana,Conspiracy Theories,es
79-B,Spanish,"San Jose,San Jose Province,Costa Rica",la Tierra es plana,Conspiracy Theories,es
80-B,Spanish,"Madrid,Community of Madrid,Spain",La humanidad nunca llegó a la luna,Conspiracy Theories,es
80-B,Spanish,"Mexico City,Mexico City,Mexico",La humanidad nunca llegó a la luna,Conspiracy Theories,es
80-B,Spanish,"San Jose,San Jose Province,Costa Rica",La humanidad nunca llegó a la luna,Conspiracy Theories,es
5,Swahili,"Nairobi,Nairobi County,Kenya",Mazingira,Canonical Scientific Issues,sw
5,Swahili,"Dodoma,Dodoma Region,Tanzania",Mazingira,Canonical Scientific Issues,sw
6,Swahili,"Nairobi,Nairobi County,Kenya",Mfumo wa ikolojia,Canonical Scientific Issues,sw
6,Swahili,"Dodoma,Dodoma Region,Tanzania",Mfumo wa ikolojia,Canonical Scientific Issues,sw
8,Swahili,"Nairobi,Nairobi County,Kenya",Uchafuzi,Canonical Scientific Issues,sw
8,Swahili,"Dodoma,Dodoma Region,Tanzania",Uchafuzi,Canonical Scientific Issues,sw
12,Swahili,"Nairobi,Nairobi County,Kenya",Kuvu,Canonical Scientific Issues,sw
12,Swahili,"Dodoma,Dodoma Region,Tanzania",Kuvu,Canonical Scientific Issues,sw
13,Swahili,"Nairobi,Nairobi County,Kenya",Mamalia,Canonical Scientific Issues,sw
13,Swahili,"Dodoma,Dodoma Region,Tanzania",Mamalia,Canonical Scientific Issues,sw
16,Swahili,"Nairobi,Nairobi County,Kenya",Suluhisho,Canonical Scientific Issues,sw
16,Swahili,"Dodoma,Dodoma Region,Tanzania",Suluhisho,Canonical Scientific Issues,sw
20,Swahili,"Nairobi,Nairobi County,Kenya",Atomi,Canonical Scientific Issues,sw
20,Swahili,"Dodoma,Dodoma Region,Tanzania",Atomi,Canonical Scientific Issues,sw
28,Swahili,"Nairobi,Nairobi County,Kenya",Nishati,Canonical Scientific Issues,sw
28,Swahili,"Dodoma,Dodoma Region,Tanzania",Nishati,Canonical Scientific Issues,sw
29,Swahili,"Nairobi,Nairobi County,Kenya",Uzito,Canonical Scientific Issues,sw
29,Swahili,"Dodoma,Dodoma Region,Tanzania",Uzito,Canonical Scientific Issues,sw
35,Swahili,"Nairobi,Nairobi County,Kenya",Mfumo wa jua,Canonical Scientific Issues,sw
35,Swahili,"Dodoma,Dodoma Region,Tanzania",Mfumo wa jua,Canonical Scientific Issues,sw
38,Swahili,"Nairobi,Nairobi County,Kenya",Mageuzi,Canonical Scientific Issues,sw
38,Swahili,"Dodoma,Dodoma Region,Tanzania",Mageuzi,Canonical Scientific Issues,sw
53,Swahili,"Nairobi,Nairobi County,Kenya",Utapiamlo,Socio-Scientific Isuues,sw
53,Swahili,"Dodoma,Dodoma Region,Tanzania",Utapiamlo,Socio-Scientific Isuues,sw
54,Swahili,"Nairobi,Nairobi County,Kenya",Usalama wa chakula,Socio-Scientific Isuues,sw
54,Swahili,"Dodoma,Dodoma Region,Tanzania",Usalama wa chakula,Socio-Scientific Isuues,sw
56,Swahili,"Nairobi,Nairobi County,Kenya",Kalori,Socio-Scientific Isuues,sw
56,Swahili,"Dodoma,Dodoma Region,Tanzania",Kalori,Socio-Scientific Isuues,sw
58,Swahili,"Nairobi,Nairobi County,Kenya",Nishati mbadala,Socio-Scientific Isuues,sw
58,Swahili,"Dodoma,Dodoma Region,Tanzania",Nishati mbadala,Socio-Scientific Isuues,sw
59,Swahili,"Nairobi,Nairobi County,Kenya",Mabadiliko ya tabianchi,Socio-Scientific Isuues,sw
59,Swahili,"Dodoma,Dodoma Region,Tanzania",Mabadiliko ya tabianchi,Socio-Scientific Isuues,sw
65,Swahili,"Nairobi,Nairobi County,Kenya",Uchafuzi wa udongo,Socio-Scientific Isuues,sw
65,Swahili,"Dodoma,Dodoma Region,Tanzania",Uchafuzi wa udongo,Socio-Scientific Isuues,sw
66,Swahili,"Nairobi,Nairobi County,Kenya",Gesijoto,Socio-Scientific Isuues,sw
66,Swahili,"Dodoma,Dodoma Region,Tanzania",Gesijoto,Socio-Scientific Isuues,sw
68,Swahili,"Nairobi,Nairobi County,Kenya",Maambukizi,Socio-Scientific Isuues,sw
68,Swahili,"Dodoma,Dodoma Region,Tanzania",Maambukizi,Socio-Scientific Isuues,sw
70,Swahili,"Nairobi,Nairobi County,Kenya",Mafuriko,Socio-Scientific Isuues,sw
70,Swahili,"Dodoma,Dodoma Region,Tanzania",Mafuriko,Socio-Scientific Isuues,sw
71,Swahili,"Nairobi,Nairobi County,Kenya",Ukame,Socio-Scientific Isuues,sw
71,Swahili,"Dodoma,Dodoma Region,Tanzania",Ukame,Socio-Scientific Isuues,sw
39,Swahili,"Nairobi,Nairobi County,Kenya",PCR,Novel Science and Technology Issues,sw
39,Swahili,"Dodoma,Dodoma Region,Tanzania",PCR,Novel Science and Technology Issues,sw
42,Swahili,"Nairobi,Nairobi County,Kenya",mRNA,Novel Science and Technology Issues,sw
42,Swahili,"Dodoma,Dodoma Region,Tanzania",mRNA,Novel Science and Technology Issues,sw
43,Swahili,"Nairobi,Nairobi County,Kenya",Jinomu,Novel Science and Technology Issues,sw
43,Swahili,"Dodoma,Dodoma Region,Tanzania",Jinomu,Novel Science and Technology Issues,sw
44,Swahili,"Nairobi,Nairobi County,Kenya",Mirihi,Novel Science and Technology Issues,sw
44,Swahili,"Dodoma,Dodoma Region,Tanzania",Mirihi,Novel Science and Technology Issues,sw
45,Swahili,"Nairobi,Nairobi County,Kenya",Asterohidi,Novel Science and Technology Issues,sw
45,Swahili,"Dodoma,Dodoma Region,Tanzania",Asterohidi,Novel Science and Technology Issues,sw
46,Swahili,"Nairobi,Nairobi County,Kenya",CRISPR,Novel Science and Technology Issues,sw
46,Swahili,"Dodoma,Dodoma Region,Tanzania",CRISPR,Novel Science and Technology Issues,sw
48,Swahili,"Nairobi,Nairobi County,Kenya",Kukunja Protini,Novel Science and Technology Issues,sw
48,Swahili,"Dodoma,Dodoma Region,Tanzania",Kukunja Protini,Novel Science and Technology Issues,sw
49,Swahili,"Nairobi,Nairobi County,Kenya",Shimo nyeusi,Novel Science and Technology Issues,sw
49,Swahili,"Dodoma,Dodoma Region,Tanzania",Shimo nyeusi,Novel Science and Technology Issues,sw
52,Swahili,"Nairobi,Nairobi County,Kenya",Mabadiliko,Novel Science and Technology Issues,sw
52,Swahili,"Dodoma,Dodoma Region,Tanzania",Mabadiliko,Novel Science and Technology Issues,sw
87,Swahili,"Nairobi,Nairobi County,Kenya",Gari la kujiendesha,Novel Science and Technology Issues,sw
87,Swahili,"Dodoma,Dodoma Region,Tanzania",Gari la kujiendesha,Novel Science and Technology Issues,sw
73-B,Swahili,"Nairobi,Nairobi County,Kenya","Ongezeko la joto duniani
 ni uongo",Conspiracy theories,sw
73-B,Swahili,"Dodoma,Dodoma Region,Tanzania","Ongezeko la joto duniani
 ni uongo",Conspiracy theories,sw
74-B,Swahili,"Nairobi,Nairobi County,Kenya",mabadiliko ya hali ya hewa uongo,Conspiracy theories,sw
74-B,Swahili,"Dodoma,Dodoma Region,Tanzania",mabadiliko ya hali ya hewa uongo,Conspiracy theories,sw
77-B,Swahili,"Nairobi,Nairobi County,Kenya",Chanjo za tawahudi,Conspiracy theories,sw
77-B,Swahili,"Dodoma,Dodoma Region,Tanzania",Chanjo za tawahudi,Conspiracy theories,sw
79-B,Swahili,"Nairobi,Nairobi County,Kenya",Dunia tambarare,Conspiracy theories,sw
79-B,Swahili,"Dodoma,Dodoma Region,Tanzania",Dunia tambarare,Conspiracy theories,sw
80-B,Swahili,"Nairobi,Nairobi County,Kenya",Mwezi kutua bandia,Conspiracy theories,sw
80-B,Swahili,"Dodoma,Dodoma Region,Tanzania",Mwezi kutua bandia,Conspiracy theories,sw
39,Taiwanese,"Taipei City,Taiwan",????,Novel Science and Technology Issues,tw
42,Taiwanese,"Taipei City,Taiwan",mRNA??,Novel Science and Technology Issues,tw
43,Taiwanese,"Taipei City,Taiwan",???,Novel Science and Technology Issues,tw
44,Taiwanese,"Taipei City,Taiwan",??,Novel Science and Technology Issues,tw
45,Taiwanese,"Taipei City,Taiwan",???,Novel Science and Technology Issues,tw
46,Taiwanese,"Taipei City,Taiwan",????,Novel Science and Technology Issues,tw
48,Taiwanese,"Taipei City,Taiwan",?????,Novel Science and Technology Issues,tw
49,Taiwanese,"Taipei City,Taiwan",??,Novel Science and Technology Issues,tw
52,Taiwanese,"Taipei City,Taiwan",??,Novel Science and Technology Issues,tw
87,Taiwanese,"Taipei City,Taiwan",??????,Novel Science and Technology Issues,tw
73-B,Taiwanese,"Taipei City,Taiwan",??????,Conspiracy theories,tw
74-B,Taiwanese,"Taipei City,Taiwan",??????,Conspiracy theories,tw
77-B,Taiwanese,"Taipei City,Taiwan",?????,Conspiracy theories,tw
79-B,Taiwanese,"Taipei City,Taiwan",???,Conspiracy theories,tw
80-B,Taiwanese,"Taipei City,Taiwan",????,Conspiracy theories,tw
5,Taiwanese,"Taipei City,Taiwan",??,Canonical Scientific Issues,tw
6,Taiwanese,"Taipei City,Taiwan",????,Canonical Scientific Issues,tw
8,Taiwanese,"Taipei City,Taiwan",??,Canonical Scientific Issues,tw
12,Taiwanese,"Taipei City,Taiwan",??,Canonical Scientific Issues,tw
13,Taiwanese,"Taipei City,Taiwan",???,Canonical Scientific Issues,tw
16,Taiwanese,"Taipei City,Taiwan",??,Canonical Scientific Issues,tw
20,Taiwanese,"Taipei City,Taiwan",??,Canonical Scientific Issues,tw
28,Taiwanese,"Taipei City,Taiwan",??,Canonical Scientific Issues,tw
29,Taiwanese,"Taipei City,Taiwan",??,Canonical Scientific Issues,tw
35,Taiwanese,"Taipei City,Taiwan",???,Canonical Scientific Issues,tw
38,Taiwanese,"Taipei City,Taiwan",??,Canonical Scientific Issues,tw
53,Taiwanese,"Taipei City,Taiwan",????,Socio-Scientific Isuues,tw
54,Taiwanese,"Taipei City,Taiwan",????,Socio-Scientific Isuues,tw
56,Taiwanese,"Taipei City,Taiwan",???,Socio-Scientific Isuues,tw
